1963.10.30,"Faille 1970, no. 788",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1928,1928,"L'Oeuvre de Vincent Van Gogh, catalogue raisonné",NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris and Brussels,NULL,NULL,NULL,1:no. 788; 2:repro.
1991.67.1,"Faille 1970, no. 681",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1980,1980,"The Complete Van Gogh: Paintings, drawings, sketches",NULL,"Hulsker, Jan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"448-450, no. 1976, repro."
1991.67.1,"Faille 1970, no. 681",Essay,http://vocab.getty.edu/aat/300026291,1988,1988,"Vincent van Gogh & Paul Cassirer, Berlin: The reception of Van Gogh in Germany from 1901 to 1914",NULL,"Feilchenfeldt, Walter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,112.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1994,1994,Vincent van Gogh: Sämtliche Gemälde,NULL,"Walther, Ingo F., and Rainer Metzger",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2 vols.,Cologne,NULL,NULL,NULL,2:625.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1998,1998,Impressionist Flowers: Art of the Bouquet,NULL,"Whelan, Richard",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cobb, California",NULL,NULL,NULL,
1991.67.1,"Faille 1970, no. 681",Periodical,http://vocab.getty.edu/aat/300026657,1999,1999,The Marie Harriman Gallery,NULL,"Yeide, Nancy H.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"39, nos. 1-2",NULL,NULL,NULL,NULL,"2-11, repro."
1991.67.1,"Faille 1970, no. 681",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,2001,2001,Impressionist Still Life,NULL,"Rathbone, Eliza and George T.M. Shackelford",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Phillips Collection, Washington",NULL,NULL,NULL,"175, repro."
1991.67.1,"Faille 1970, no. 681",Periodical,http://vocab.getty.edu/aat/300026657,1933,1933,"The Exhibition of French Art at the ""Art Institute"" of Chicago",NULL,"Rich, Daniel Catton",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,383.
1991.67.1,"Faille 1970, no. 681",Collection Catalogue,http://vocab.getty.edu/aat/300417819,2004,2004,National Gallery of Art: Master Paintings from the Collection,NULL,"Hand, John Oliver",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Washington and New York,NULL,NULL,NULL,"376, no. 309, color repro."
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1999,1999,Van Gogh: Provence and Auvers,NULL,"Welsh-Ovcharov, Bogomila.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,repro. 224.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1991,1991,The Corporate Patron,NULL,"Gingold, Diane J., and Elizabeth A.C. Weil",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"106, 202-203, color repro."
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,2013,2013,"Capital Culture: J. Carter Brown, the National Gallery of Art, and the Reinvention of the Museum Experience",NULL,"Harris, Neil",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chicago and London,NULL,NULL,NULL,417.
1991.67.1,"Faille 1970, no. 681",Periodical,http://vocab.getty.edu/aat/300026657,1991,1991,"The National Gallery of Art, Washington: Fifty Years of Collecting for the Public Good",NULL,"Simon, Robin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,133,NULL,NULL,NULL,NULL,"152, 154, repro."
1991.67.1,"Faille 1970, no. 681",Periodical,http://vocab.getty.edu/aat/300026657,1942,1942,Vincent van Gogh in Baltimore and Worcester,NULL,"Van Loon, Hendrik Willem",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"17-18, repro."
1991.67.1,"Faille 1970, no. 681",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,1991,1991,Art for the Nation: Gifts in Honor of the 50th Anniversary of the National Gallery of Art,NULL,National Gallery of Art,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Washington, DC",NULL,NULL,NULL,"238-239, color repro."
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1925,1925,Van Gogh,NULL,"Colin, Paul",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,pl. 22.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1926,1926,Van Gogh,NULL,"Colin, Paul",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,pl. 26.
1991.67.1,"Faille 1970, no. 681",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1928,1928,"L'Oeuvre de Vincent Van Gogh, catalogue raisonné",NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris and Brussels,NULL,NULL,NULL,1:no. 681; 2:repro. as Nature morte: roses.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1916,1916,"Van Gogh, Vincent",NULL,"Duret, Théodore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,pl. VII.
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,2015,2015,"Ich und Van Gogh: Bilder, Sammler und ihre abenteuerlichen Geschichten",NULL,"Koldehoff, Stefan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Berlin,NULL,NULL,NULL,"158-161, repro. 158, color repro. 159."
1991.67.1,"Faille 1970, no. 681",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,2013,2013,"Vincent van Gogh: The Years in France, Complete Paintings 1886-1890",NULL,"Feilchenfeldt, Walter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,London,NULL,NULL,NULL,"187, 294."
1991.67.1,"Faille 1970, no. 681",Monograph,http://vocab.getty.edu/aat/300060417,1919,1919,"Van Gogh, Vincent",NULL,"Duret, Théodore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,pl. VII.
1991.67.1,"Faille 1970, no. 681",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,1987,1987,Van Gogh in Saint-Rémy and Auvers,NULL,"Pickvance, Ronald",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"no. 53, 186-187, repro., not in exhibition."
1991.67.1,"Faille 1970, no. 681",Periodical,http://vocab.getty.edu/aat/300026657,1929,1929,"Art of the Day, Six pictures which are Prominently in the Public Eye",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,London,NULL,NULL,NULL,"105, repro."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1929,1929,De Zelfportretten van Vinvent van Gogh Uit St. Remy,NULL,"Scherjon, W.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Utrecht,NULL,NULL,NULL,"10, repro."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1930,1930,Vincent van Gogh,NULL,"Douwes, W.F.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"54, repro. frontispiece."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1932,1932,Catalogue des Tableaux par Vincent can Gogh décrits dans des lettres,NULL,"Scherjon, W.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Utrecht,NULL,NULL,NULL,"40, repro."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1937,1937,"Vincent van Gogh's Great Period: Arles, St. Rémy and Auvers sur Oise (Complete Catalogue)",NULL,"Scherjon, W., and Jos. de Gruyter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"230, no. 28, repro."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1939,1939,Vincent Van Gogh,NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York and Paris,NULL,NULL,NULL,"431, no. 626, repro."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1945,1945,Vincent van Gogh,NULL,"Goldscheider, Ludwig, and Wilhelm Uhde",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Oxford, London and New York",NULL,NULL,NULL,"no. 72, repro."
1998.74.5,"Faille 1970, no. 626",Periodical,http://vocab.getty.edu/aat/300026657,1946,1946,Brief uit Zwitzerland,NULL,"Schmalenbach, Fritz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1, no. 4",NULL,NULL,NULL,NULL,"24, repro."
1998.74.5,"Faille 1970, no. 626",Periodical,http://vocab.getty.edu/aat/300026657,1951,1951,"Rockefeller, Whitney, Senior, Odets, Colin",NULL,"McBride, Henry",NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,"36, repro."
1998.74.5,"Faille 1970, no. 626",Periodical,http://vocab.getty.edu/aat/300026657,1956,1956,French Paintings in the collection of Mr. and Mrs. John Hay Whitney,NULL,"Rewald, John",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"134, no. 552",NULL,NULL,NULL,NULL,"136, repro."
1998.74.5,"Faille 1970, no. 626",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1970,1970,The Works of Vincent van Gogh: Paintings and Drawings,NULL,"Faille, J.-B. de la",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"no. F626, repro."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1978,1978,The Complete Letters of Vincent van Gogh,NULL,"Van Gogh, Vincent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,3 vols.,London,NULL,NULL,NULL,"3:201-202, 458."
1998.74.5,"Faille 1970, no. 626",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1980,1980,"The Complete Van Gogh: Paintings, drawings, sketches",NULL,"Hulsker, Jan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"404-406, no. 1770, repro."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1994,1994,Vincent van Gogh: Sämtliche Gemälde,NULL,"Walther, Ingo F., and Rainer Metzger",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2 vols.,Cologne,NULL,NULL,NULL,2:534.
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1995,1995,Tagebücher 1905-1927. Die Jahre mit Carl Sternhaim,NULL,"Sternheim, Thea",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mainz,NULL,NULL,NULL,45-46.
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,2000,2000,Vincent van Gogh: The Painter and the Portrait,NULL,"Shackelford, George T.M.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"54, repro."
1998.74.5,"Faille 1970, no. 626",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1928,1928,"L'Oeuvre de Vincent Van Gogh, catalogue raisonné",NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris and Brussels,NULL,NULL,NULL,1:no. 626; 2:repro.
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1997,1997,"Van Gogh's Progress: Utopia, Modernity, and Late-Nineteenth-Century Art",NULL,"Zemel, Carol",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Berkeley, Los Angeles and London",NULL,NULL,NULL,"165-167, repro."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,2006,2006,By Appointment Only,NULL,"Feilchenfeldt, Walter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,London and New York,NULL,NULL,NULL,"115, repro."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1922,1922,Moderne Kunst in den Privatsammlungen Europas. Holland,NULL,"Huebner, F. M.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Leipzig,NULL,NULL,NULL,51-52.
1998.74.5,"Faille 1970, no. 626",Collection Catalogue,http://vocab.getty.edu/aat/300417819,2004,2004,National Gallery of Art: Master Paintings from the Collection,NULL,"Hand, John Oliver",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Washington and New York,NULL,NULL,NULL,"370-371, no. 304, color repro."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,2006,2006,De Kunstpaus: H.P. Bremmer 1871-1956,NULL,"Balk, Hildelies",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bossum,NULL,NULL,NULL,389.
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1960,1960,Vincent van Gogh Selbstbildnisse,NULL,"Hammacher, Abraham Marie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Stuttgart,NULL,NULL,NULL,"18-19, repro."
1998.74.5,"Faille 1970, no. 626",Periodical,http://vocab.getty.edu/aat/300026657,1903,1903,"Moderne Kunstwerken. Schilderijen, teekeningen en beeldhouwwerken",NULL,"Bremmer, H.P., ed.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,pl. 45 “Eigendom van den heer H. Tutein Nolthenius te Delft.”
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1963,1963,Die Selbstbildnisse Vincent van Goghs,NULL,"Erpel, Fritz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Berlin,NULL,NULL,NULL,"no. 41, repro."
1998.74.5,"Faille 1970, no. 626",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,2014,2014,Van Gogh/Artaud: le suicidé de la société,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,"86, repro. 87."
1998.74.5,"Faille 1970, no. 626",Academic Journal,http://vocab.getty.edu/aat/300215390,2014,2014,Verso la deflagrazione: Van Gogh e Artaud a Parigi,NULL,"Brega, Matteo G.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,50.
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,2014,2014,Van Gogh: l’infinito specchio. Il problema dell’autoritratto e della firma in Vincent,NULL,"Guzzoni, Mariella",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Milan,NULL,NULL,NULL,"repro. 140, 142, pl. 38."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,2015,2015,Van Gogh: The Asylum Year,NULL,"Mullins, Edwin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,London,NULL,NULL,NULL,repro. 78.
1998.74.5,"Faille 1970, no. 626",Ph.D. Dissertation,http://vocab.getty.edu/aat/300312076,1954,1954,Die Selbstbildnisse Vincent van Goghs,NULL,"Bromig-Kolleritz, Katharina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Munich,NULL,NULL,NULL,"21-22, 113."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1950,1950,Vincent van Gogh,NULL,"Schapiro, Meyer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"102, repro."
1998.74.5,"Faille 1970, no. 626",Monograph,http://vocab.getty.edu/aat/300060417,1951,1951,Vincent van Gogh,NULL,"Schapiro, Meyer",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,London,NULL,NULL,NULL,"102, repro."
2013.122.1,"Faille 1970, no. 807",Monograph,http://vocab.getty.edu/aat/300060417,1994,1994,Les 70 jours de van Gogh à Auvers,NULL,"Gachet, Paul",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Saint-Ouen-l'Aumône,NULL,NULL,NULL,"138, repro."
2013.122.1,"Faille 1970, no. 807",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1980,1980,"The Complete Van Gogh: Paintings, drawings, sketches",NULL,"Hulsker, Jan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York,NULL,NULL,NULL,"no. 1980, repro."
2013.122.1,"Faille 1970, no. 807",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1971,1971,L'opera pittorica completa di Van Gogh e i suoi nessi grafici,NULL,"Lecaldano, Paolo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,. 2 vols.,Milan,NULL,NULL,NULL,"1:no. 859, repro."
2013.122.1,"Faille 1970, no. 807",Periodical,http://vocab.getty.edu/aat/300026657,1912,1912,Der Künstler und seine Welt: Curt Hermann - Derlin als Maler und Sammler,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"131-138, repro."
2013.122.1,"Faille 1970, no. 807",Monograph,http://vocab.getty.edu/aat/300060417,1939,1939,Vincent Van Gogh,NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York and Paris,NULL,NULL,NULL,"no. F. 807, repro."
2013.122.1,"Faille 1970, no. 807",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,2006,2006,Van Gogh and Britain: Pioneer Collectors,NULL,"Bailey, Martin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122-123.
2013.122.1,"Faille 1970, no. 807",Essay,http://vocab.getty.edu/aat/300026291,1988,1988,"Vincent van Gogh & Paul Cassirer, Berlin: The reception of Van Gogh in Germany from 1901 to 1914",NULL,"Feilchenfeldt, Walter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"122, repro."
2013.122.1,"Faille 1970, no. 807",Monograph,http://vocab.getty.edu/aat/300060417,1929,1929,Vincent van Gogh,NULL,"Pfister, Kurt",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Berlin,NULL,NULL,NULL,pl. 41.
2013.122.1,"Faille 1970, no. 807",Periodical,http://vocab.getty.edu/aat/300026657,2002,2002,Collecting Paintings by Van Gogh in Britain before the Second World War,NULL,"Korn, Madeleine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,137.
2013.122.1,"Faille 1970, no. 807",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,1989,1989,Curt Hermann 1854-1929 Ein Maler der Moderne in Berlin,NULL,Berlin Museum,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Berlin,NULL,NULL,NULL,"92, repro. 33."
2013.122.1,"Faille 1970, no. 807",Essay,http://vocab.getty.edu/aat/300026291,1911,1911,Der Kampf um den Stil,NULL,"Hermann, Curt",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Berlin,NULL,NULL,NULL,115.
2013.122.1,"Faille 1970, no. 807",Newspaper,http://vocab.getty.edu/aat/300026656,2013,2013,"National Gallery Welcomes Gift of van Gogh's ""Final Gasp""",NULL,"Boyle, Katherine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"137, no. 15",NULL,NULL,NULL,NULL,"C8, color repro."
2013.122.1,"Faille 1970, no. 807",Newspaper,http://vocab.getty.edu/aat/300026656,2013,2013,Inside Art: A Van Gogh Out of the Living Room,NULL,"Vogel, Carol",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"163, no. 56,356",NULL,NULL,NULL,NULL,"C25, color repro."
2013.122.1,"Faille 1970, no. 807",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,1966,1966,French Paintings from the Collections of Mr. and Mrs. Paul Mellon and  Mrs. Mellon Bruce,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"National Gallery of Art, Washington",NULL,NULL,NULL,repro. no. 135.
2013.122.1,"Faille 1970, no. 807",Periodical,http://vocab.getty.edu/aat/300026657,2014,2014,National Gallery of Art Bulletin,NULL,Varous,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,"20-21, repro."
2013.122.1,"Faille 1970, no. 807",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,2002,2002,Van Gogh: Fields - The Field with Poppies and the Artists' Dispute,NULL,Kunsthalle Bremen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"104-105, color repro."
2013.122.1,"Faille 1970, no. 807",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,2009,2009,Vincent van Gogh -- Between Earth and Heaven: The Landscapes,NULL,Kunstmuseum Basel,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Basel,NULL,NULL,NULL,"270, repro.  fig. 100."
2013.122.1,"Faille 1970, no. 807",Monograph,http://vocab.getty.edu/aat/300060417,2009,2009,Vincent van Gogh à Auvers,NULL,"Van der Veen, Wouter, and Peter Knapp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris,NULL,NULL,NULL,"140, repro."
2013.122.1,"Faille 1970, no. 807",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1970,1970,The Works of Vincent van Gogh: Paintings and Drawings,NULL,"Faille, J.-B. de la",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"no. F807, repro."
2014.18.13,"Faille 1970, no. 502",Monograph,http://vocab.getty.edu/aat/300060417,1939,1939,Vincent Van Gogh,NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New York and Paris,NULL,NULL,NULL,"372, no. 525, repro."
2014.18.13,"Faille 1970, no. 502",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1928,1928,"L'Oeuvre de Vincent Van Gogh, catalogue raisonné",NULL,"Faille, J.-B. de la.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paris and Brussels,NULL,NULL,NULL,1:no. 502; 2:repro.
2014.18.13,"Faille 1970, no. 502",Academic Journal,http://vocab.getty.edu/aat/300215390,1981,1981,Van Gogh's Concept of His Oeuvre,NULL,"Uitert, Evert van",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12, no. 4",NULL,NULL,NULL,NULL,"241-242, fig. 14."
2014.18.13,"Faille 1970, no. 502",Monograph,http://vocab.getty.edu/aat/300060417,1958,1958,The Complete Letters of Vincent van Gogh,NULL,"Gogh, Vincent van
Johanna van Gogh-Bonger, ed.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,3 vols.,NULL,NULL,NULL,NULL,"3:126, letter 573."
2014.18.13,"Faille 1970, no. 502",Monograph,http://vocab.getty.edu/aat/300060417,1930,1930,Vincent Van Gogh,NULL,"Knapp, Fritz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Leipzig,NULL,NULL,NULL,"41, pl. 31."
2014.18.13,"Faille 1970, no. 502",Monograph,http://vocab.getty.edu/aat/300060417,1948,1948,"Van Gogh, 1853-1890",NULL,"James, Philip",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,London,NULL,NULL,NULL,"cover repro., 14, pl. 7."
2014.18.13,"Faille 1970, no. 502",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,2013,2013,"Vincent van Gogh: The Years in France, Complete Paintings 1886-1890",NULL,"Feilchenfeldt, Walter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,London,NULL,NULL,NULL,"131, repro., as _Oranges, Lemons and Blue Gloves_."
2014.18.13,"Faille 1970, no. 502",Periodical,http://vocab.getty.edu/aat/300026657,1962,1962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"104, no. 710",,NULL,NULL,NULL,"n.p., repro."
2014.18.13,"Faille 1970, no. 502",Academic Journal,http://vocab.getty.edu/aat/300215390,1993,1993,Cézanne en Van Gogh in het Rijksmuseum voor Moderne Kunst in Amsterdam: de collectie van Cornelis Hoogendijk (1866-1911),NULL,"Henkels, Herbert",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"41, no. 3-4",NULL,NULL,NULL,NULL,"227, 228 fig. 102, 292."
2014.18.13,"Faille 1970, no. 502",Periodical,http://vocab.getty.edu/aat/300026657,2014,2014,National Gallery of Art Bulletin,NULL,Various,NULL,NULL,NULL,NULL,NULL,NULL,NULL,no. 51,NULL,NULL,NULL,NULL,"14, repro."
2014.18.13,"Faille 1970, no. 502",Periodical,http://vocab.getty.edu/aat/300026657,1929,1929,Van Gogh in 1929: Europe and America,NULL,"Rutter, Frank and Helen Comstock",NULL,NULL,NULL,NULL,NULL,NULL,NULL,93,NULL,NULL,NULL,NULL,"38-41, repro."
2014.18.13,"Faille 1970, no. 502",Exhibition Catalogue,http://vocab.getty.edu/aat/300026096,1966,1966,French Paintings from the Collections of Mr. and Mrs. Paul Mellon and  Mrs. Mellon Bruce,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"National Gallery of Art, Washington",NULL,NULL,NULL,repro. no. 134.
2014.18.13,"Faille 1970, no. 502",Monograph,http://vocab.getty.edu/aat/300060417,1996,1996,Vincent van Gogh: Still Life with Peonies,NULL,"Klusmann, Georg",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mainburg,NULL,NULL,NULL,44.
2014.18.13,"Faille 1970, no. 502",Periodical,http://vocab.getty.edu/aat/300026657,1948,1948,Vincent van Gogh en de Hagenaars: Een stilleven bij Van Wisselingh,NULL,"Engelman, Jan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,repro.
2014.18.13,"Faille 1970, no. 502",Catalogue Raisonné,http://vocab.getty.edu/aat/300026061,1970,1970,The Works of Vincent van Gogh: Paintings and Drawings,NULL,"Faille, J.-B. de la",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amsterdam,NULL,NULL,NULL,"no. F502, repro"
